geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
TI,202306,56,TRUE,191715,1,100,352181,15.9,54436.5,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,1,0.28,1.8,0,FALSE,FALSE,111,288,55.5,72,NA,NA,15.76,20.44,NA,NA,31.52,81.78,56,0,7,275
UR,202306,3,TRUE,17121,1,100,37047,8.1,46214.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,2,5.4,200,0,FALSE,FALSE,4,5,2,1.25,NA,NA,5.4,3.37,NA,NA,10.8,13.5,3,0,7,9
VD,202306,83,TRUE,427315,1,100,822968,10.09,51923.65,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,7,0.86,9.2,0,FALSE,FALSE,159,316,79.5,79,NA,NA,9.66,9.6,NA,NA,19.32,38.4,83,0,7,337
VS,202306,14,TRUE,175977,1,100,353209,3.96,49822.34,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,-4,-1.14,-22.2,0,FALSE,FALSE,32,94,16,23.5,NA,NA,4.53,6.65,NA,NA,9.06,26.61,14,0,7,152
ZG,202306,10,TRUE,60584,1,100,129787,7.7,46679.56,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,-1,-0.78,-9.1,0,FALSE,FALSE,21,36,10.5,9,NA,NA,8.09,6.93,NA,NA,16.18,27.74,10,0,7,29
ZH,202306,232,TRUE,787668,1,100,1564662,14.83,50341.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,52,3.33,28.9,0,FALSE,FALSE,412,736,206,184,NA,NA,13.17,11.76,NA,NA,26.33,47.04,232,0,7,532
AG,202307,90,TRUE,328220,1,100,703086,12.8,46682.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,18,2.56,25,0,FALSE,FALSE,162,282,81,70.5,NA,NA,11.52,10.03,NA,NA,23.04,40.11,90,0,7,183
AI,202307,0,TRUE,7278,NA,NA,16360,0,44486.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,0,0,NA,NA,FALSE,FALSE,0,2,0,0.5,NA,NA,0,3.06,NA,NA,0,12.22,0,0,7,0
AR,202307,7,TRUE,26003,1,100,55585,12.59,46780.61,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,6,10.79,600,0,FALSE,FALSE,8,18,4,4.5,NA,NA,7.2,8.1,NA,NA,14.39,32.38,7,0,7,5
BE,202307,141,TRUE,508449,1,100,1047473,13.46,48540.54,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,55,5.25,64,0,FALSE,FALSE,227,408,113.5,102,NA,NA,10.84,9.74,NA,NA,21.67,38.95,141,0,7,424
BL,202307,68,TRUE,155370,1,100,292817,23.22,53060.44,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,14,4.78,25.9,0,FALSE,FALSE,122,201,61,50.25,NA,NA,20.83,17.16,NA,NA,41.66,68.64,68,0,7,117
BS,202307,46,TRUE,109188,1,100,196036,23.47,55697.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,-21,-10.71,-31.3,0,FALSE,FALSE,113,194,56.5,48.5,NA,NA,28.82,24.74,NA,NA,57.64,98.96,46,0,7,95
FL,202307,17,TRUE,21404,1,100,39055,43.53,54804.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,2,5.12,13.3,0,FALSE,FALSE,32,54,16,13.5,NA,NA,40.97,34.57,NA,NA,81.94,138.27,17,0,7,10
FR,202307,13,TRUE,165942,1,100,329809,3.94,50314.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,-8,-2.43,-38.1,0,FALSE,FALSE,34,72,17,18,NA,NA,5.15,5.46,NA,NA,10.31,21.83,13,0,7,62
GE,202307,86,TRUE,283938,1,100,509448,16.88,55734.44,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,7,1.37,8.9,0,FALSE,FALSE,165,335,82.5,83.75,NA,NA,16.19,16.44,NA,NA,32.39,65.76,86,0,7,247
GL,202307,17,TRUE,18683,1,100,41190,41.27,45358.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,16,38.84,1600,0,FALSE,FALSE,18,23,9,5.75,NA,NA,21.85,13.96,NA,NA,43.7,55.84,17,0,7,18
GR,202307,19,TRUE,105798,1,100,201376,9.44,52537.54,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,-9,-4.46,-32.1,0,FALSE,FALSE,47,87,23.5,21.75,NA,NA,11.67,10.8,NA,NA,23.34,43.2,19,0,7,46
JU,202307,5,TRUE,37091,1,100,73798,6.78,50260.17,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,0,0,0,0,FALSE,FALSE,10,23,5,5.75,NA,NA,6.78,7.79,NA,NA,13.55,31.17,5,0,7,31
LU,202307,46,TRUE,207586,1,100,420326,10.94,49386.9,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,21,4.99,84,0,FALSE,FALSE,71,141,35.5,35.25,NA,NA,8.45,8.39,NA,NA,16.89,33.55,46,0,7,84
NE,202307,10,TRUE,92963,1,100,176166,5.68,52770.11,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,-7,-3.97,-41.2,0,FALSE,FALSE,27,68,13.5,17,NA,NA,7.66,9.65,NA,NA,15.33,38.6,10,0,7,74
NW,202307,5,TRUE,21555,1,100,43894,11.39,49106.94,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,3,6.83,150,0,FALSE,FALSE,7,15,3.5,3.75,NA,NA,7.97,8.54,NA,NA,15.95,34.17,5,0,7,11
OW,202307,1,TRUE,18974,1,100,38435,2.6,49366.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,1,2.6,NA,NA,FALSE,FALSE,1,7,0.5,1.75,NA,NA,1.3,4.55,NA,NA,2.6,18.21,1,0,7,17
SG,202307,43,TRUE,244422,1,100,519245,8.28,47072.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,7,1.35,19.4,0,FALSE,FALSE,79,156,39.5,39,NA,NA,7.61,7.51,NA,NA,15.21,30.04,43,0,7,86
SH,202307,14,TRUE,40622,1,100,83995,16.67,48362.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,0,0,0,0,FALSE,FALSE,28,37,14,9.25,NA,NA,16.67,11.01,NA,NA,33.34,44.05,14,0,7,29
SO,202307,44,TRUE,140265,1,100,280245,15.7,50050.85,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,13,4.64,41.9,0,FALSE,FALSE,75,129,37.5,32.25,NA,NA,13.38,11.51,NA,NA,26.76,46.03,44,0,7,87
SZ,202307,24,TRUE,77499,1,100,163689,14.66,47345.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,18,10.99,300,0,FALSE,FALSE,30,59,15,14.75,NA,NA,9.16,9.01,NA,NA,18.33,36.04,24,0,7,19
TG,202307,65,TRUE,138932,1,100,285964,22.73,48583.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,37,12.94,132.1,0,FALSE,FALSE,93,141,46.5,35.25,NA,NA,16.26,12.33,NA,NA,32.52,49.31,65,0,7,70
TI,202307,79,TRUE,191794,1,100,352181,22.43,54458.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,23,6.53,41.1,0,FALSE,FALSE,135,263,67.5,65.75,NA,NA,19.17,18.67,NA,NA,38.33,74.68,79,0,7,275
UR,202307,6,TRUE,17127,1,100,37047,16.2,46230.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,3,8.1,100,0,FALSE,FALSE,9,10,4.5,2.5,NA,NA,12.15,6.75,NA,NA,24.29,26.99,6,0,7,9
VD,202307,106,TRUE,427421,1,100,822968,12.88,51936.53,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,23,2.79,27.7,0,FALSE,FALSE,189,342,94.5,85.5,NA,NA,11.48,10.39,NA,NA,22.97,41.56,106,0,7,337
VS,202307,22,TRUE,175999,1,100,353209,6.23,49828.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,8,2.27,57.1,0,FALSE,FALSE,36,83,18,20.75,NA,NA,5.1,5.87,NA,NA,10.19,23.5,22,0,7,152
ZG,202307,25,TRUE,60609,1,100,129787,19.26,46698.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,15,11.56,150,0,FALSE,FALSE,35,52,17.5,13,NA,NA,13.48,10.02,NA,NA,26.97,40.07,25,0,7,29
ZH,202307,236,TRUE,787904,1,100,1564662,15.08,50356.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,4,0.25,1.7,0,FALSE,FALSE,468,800,234,200,NA,NA,14.96,12.78,NA,NA,29.91,51.13,236,0,7,532
AG,202308,91,TRUE,328311,1,100,703086,12.94,46695.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,1,0.14,1.1,0,FALSE,FALSE,181,321,90.5,80.25,NA,NA,12.87,11.41,NA,NA,25.74,45.66,91,0,7,183
AI,202308,2,TRUE,7280,1,100,16360,12.22,44498.78,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,2,12.22,NA,NA,FALSE,FALSE,2,3,1,0.75,NA,NA,6.11,4.58,NA,NA,12.22,18.34,2,0,7,0
AR,202308,11,TRUE,26014,1,100,55585,19.79,46800.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,4,7.2,57.1,0,FALSE,FALSE,18,22,9,5.5,NA,NA,16.19,9.89,NA,NA,32.38,39.58,11,0,7,5
BE,202308,133,TRUE,508582,1,100,1047473,12.7,48553.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-8,-0.76,-5.7,0,FALSE,FALSE,274,456,137,114,NA,NA,13.08,10.88,NA,NA,26.16,43.53,133,0,7,424
BL,202308,64,TRUE,155434,1,100,292817,21.86,53082.3,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-4,-1.36,-5.9,0,FALSE,FALSE,132,233,66,58.25,NA,NA,22.54,19.89,NA,NA,45.08,79.57,64,0,7,117
BS,202308,59,TRUE,109247,1,100,196036,30.1,55728.03,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,13,6.63,28.3,0,FALSE,FALSE,105,220,52.5,55,NA,NA,26.78,28.06,NA,NA,53.56,112.22,59,0,7,95
FL,202308,28,TRUE,21432,1,100,39055,71.69,54876.46,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,11,28.16,64.7,0,FALSE,FALSE,45,73,22.5,18.25,NA,NA,57.61,46.73,NA,NA,115.22,186.92,28,0,7,10
FR,202308,20,TRUE,165962,1,100,329809,6.06,50320.64,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,7,2.12,53.8,0,FALSE,FALSE,33,71,16.5,17.75,NA,NA,5,5.38,NA,NA,10.01,21.53,20,0,7,62
GE,202308,66,TRUE,284004,1,100,509448,12.96,55747.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-20,-3.92,-23.3,0,FALSE,FALSE,152,332,76,83,NA,NA,14.92,16.29,NA,NA,29.84,65.17,66,0,7,247
GL,202308,4,TRUE,18687,1,100,41190,9.71,45367.81,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-13,-31.56,-76.5,0,FALSE,FALSE,21,25,10.5,6.25,NA,NA,25.49,15.17,NA,NA,50.98,60.69,4,0,7,18
GR,202308,35,TRUE,105833,1,100,201376,17.38,52554.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,16,7.94,84.2,0,FALSE,FALSE,54,99,27,24.75,NA,NA,13.41,12.29,NA,NA,26.82,49.16,35,0,7,46
JU,202308,8,TRUE,37099,1,100,73798,10.84,50271.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,3,4.06,60,0,FALSE,FALSE,13,27,6.5,6.75,NA,NA,8.81,9.15,NA,NA,17.62,36.59,8,0,7,31
LU,202308,53,TRUE,207639,1,100,420326,12.61,49399.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,7,1.67,15.2,0,FALSE,FALSE,99,163,49.5,40.75,NA,NA,11.78,9.69,NA,NA,23.55,38.78,53,0,7,84
NE,202308,25,TRUE,92988,1,100,176166,14.19,52784.31,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,15,8.51,150,0,FALSE,FALSE,35,68,17.5,17,NA,NA,9.93,9.65,NA,NA,19.87,38.6,25,0,7,74
NW,202308,5,TRUE,21560,1,100,43894,11.39,49118.33,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,0,0,0,0,FALSE,FALSE,10,17,5,4.25,NA,NA,11.39,9.68,NA,NA,22.78,38.73,5,0,7,11
OW,202308,7,TRUE,18981,1,100,38435,18.21,49384.68,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,6,15.61,600,0,FALSE,FALSE,8,11,4,2.75,NA,NA,10.41,7.15,NA,NA,20.81,28.62,7,0,7,17
SG,202308,67,TRUE,244489,1,100,519245,12.9,47085.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,24,4.62,55.8,0,FALSE,FALSE,110,184,55,46,NA,NA,10.59,8.86,NA,NA,21.18,35.44,67,0,7,86
SH,202308,19,TRUE,40641,1,100,83995,22.62,48385.02,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,5,5.95,35.7,0,FALSE,FALSE,33,50,16.5,12.5,NA,NA,19.64,14.88,NA,NA,39.29,59.53,19,0,7,29
SO,202308,80,TRUE,140345,1,100,280245,28.55,50079.39,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,36,12.85,81.8,0,FALSE,FALSE,124,179,62,44.75,NA,NA,22.12,15.97,NA,NA,44.25,63.87,80,0,7,87
SZ,202308,26,TRUE,77525,1,100,163689,15.88,47361.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,2,1.22,8.3,0,FALSE,FALSE,50,70,25,17.5,NA,NA,15.27,10.69,NA,NA,30.55,42.76,26,0,7,19
TG,202308,63,TRUE,138995,1,100,285964,22.03,48605.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-2,-0.7,-3.1,0,FALSE,FALSE,128,175,64,43.75,NA,NA,22.38,15.3,NA,NA,44.76,61.2,63,0,7,70
TI,202308,110,TRUE,191904,1,100,352181,31.23,54490.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,31,8.8,39.2,0,FALSE,FALSE,189,300,94.5,75,NA,NA,26.83,21.3,NA,NA,53.67,85.18,110,0,7,275
UR,202308,4,TRUE,17131,1,100,37047,10.8,46241.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-2,-5.4,-33.3,0,FALSE,FALSE,10,14,5,3.5,NA,NA,13.5,9.45,NA,NA,26.99,37.79,4,0,7,9
VD,202308,128,TRUE,427549,1,100,822968,15.55,51952.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,22,2.67,20.8,0,FALSE,FALSE,234,393,117,98.25,NA,NA,14.22,11.94,NA,NA,28.43,47.75,128,0,7,337
VS,202308,47,TRUE,176046,1,100,353209,13.31,49841.88,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,25,7.08,113.6,0,FALSE,FALSE,69,101,34.5,25.25,NA,NA,9.77,7.15,NA,NA,19.54,28.59,47,0,7,152
ZG,202308,15,TRUE,60624,1,100,129787,11.56,46710.38,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-10,-7.7,-40,0,FALSE,FALSE,40,61,20,15.25,NA,NA,15.41,11.75,NA,NA,30.82,47,15,0,7,29
ZH,202308,219,TRUE,788123,1,100,1564662,14,50370.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,-17,-1.08,-7.2,0,FALSE,FALSE,455,867,227.5,216.75,NA,NA,14.54,13.85,NA,NA,29.08,55.41,219,0,7,532
AG,202309,124,TRUE,328435,1,100,703086,17.64,46713.35,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,33,4.7,36.3,0,FALSE,FALSE,215,377,107.5,94.25,NA,NA,15.29,13.41,NA,NA,30.58,53.62,124,0,7,183
AI,202309,4,TRUE,7284,1,100,16360,24.45,44523.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,2,12.23,100,0,FALSE,FALSE,6,6,3,1.5,NA,NA,18.34,9.17,NA,NA,36.67,36.67,4,0,7,0
AR,202309,6,TRUE,26020,1,100,55585,10.79,46811.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-5,-9,-45.5,0,FALSE,FALSE,17,25,8.5,6.25,NA,NA,15.29,11.24,NA,NA,30.58,44.98,6,0,7,5
BE,202309,129,TRUE,508711,1,100,1047473,12.32,48565.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-4,-0.38,-3,0,FALSE,FALSE,262,489,131,122.25,NA,NA,12.51,11.67,NA,NA,25.01,46.68,129,0,7,424
BL,202309,72,TRUE,155506,1,100,292817,24.59,53106.89,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,8,2.73,12.5,0,FALSE,FALSE,136,258,68,64.5,NA,NA,23.22,22.03,NA,NA,46.45,88.11,72,0,7,117
BS,202309,67,TRUE,109314,1,100,196036,34.18,55762.21,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,8,4.08,13.6,0,FALSE,FALSE,126,239,63,59.75,NA,NA,32.14,30.48,NA,NA,64.27,121.92,67,0,7,95
FL,202309,16,TRUE,21448,1,100,39055,40.97,54917.42,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-12,-30.72,-42.9,0,FALSE,FALSE,44,76,22,19,NA,NA,56.33,48.65,NA,NA,112.66,194.6,16,0,7,10
FR,202309,11,TRUE,165973,1,100,329809,3.34,50323.98,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-9,-2.72,-45,0,FALSE,FALSE,31,65,15.5,16.25,NA,NA,4.7,4.93,NA,NA,9.4,19.71,11,0,7,62
GE,202309,86,TRUE,284090,1,100,509448,16.88,55764.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,20,3.92,30.3,0,FALSE,FALSE,152,317,76,79.25,NA,NA,14.92,15.56,NA,NA,29.84,62.22,86,0,7,247
GL,202309,7,TRUE,18694,1,100,41190,16.99,45384.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,3,7.28,75,0,FALSE,FALSE,11,29,5.5,7.25,NA,NA,13.35,17.6,NA,NA,26.71,70.41,7,0,7,18
GR,202309,34,TRUE,105867,1,100,201376,16.88,52571.81,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-1,-0.5,-2.9,0,FALSE,FALSE,69,116,34.5,29,NA,NA,17.13,14.4,NA,NA,34.26,57.6,34,0,7,46
JU,202309,8,TRUE,37107,1,100,73798,10.84,50281.85,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,0,0,0,0,FALSE,FALSE,16,26,8,6.5,NA,NA,10.84,8.81,NA,NA,21.68,35.23,8,0,7,31
LU,202309,70,TRUE,207709,1,100,420326,16.65,49416.17,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,17,4.04,32.1,0,FALSE,FALSE,123,194,61.5,48.5,NA,NA,14.63,11.54,NA,NA,29.26,46.15,70,0,7,84
NE,202309,18,TRUE,93006,1,100,176166,10.22,52794.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-7,-3.97,-28,0,FALSE,FALSE,43,70,21.5,17.5,NA,NA,12.2,9.93,NA,NA,24.41,39.74,18,0,7,74
NW,202309,4,TRUE,21564,1,100,43894,9.11,49127.44,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-1,-2.28,-20,0,FALSE,FALSE,9,16,4.5,4,NA,NA,10.25,9.11,NA,NA,20.5,36.45,4,0,7,11
OW,202309,4,TRUE,18985,1,100,38435,10.41,49395.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-3,-7.8,-42.9,0,FALSE,FALSE,11,12,5.5,3,NA,NA,14.31,7.81,NA,NA,28.62,31.22,4,0,7,17
SG,202309,69,TRUE,244558,1,100,519245,13.29,47098.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,2,0.39,3,0,FALSE,FALSE,136,215,68,53.75,NA,NA,13.1,10.35,NA,NA,26.19,41.41,69,0,7,86
SH,202309,29,TRUE,40670,1,100,83995,34.53,48419.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,10,11.91,52.6,0,FALSE,FALSE,48,76,24,19,NA,NA,28.57,22.62,NA,NA,57.15,90.48,29,0,7,29
SO,202309,51,TRUE,140396,1,100,280245,18.2,50097.59,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-29,-10.35,-36.3,0,FALSE,FALSE,131,206,65.5,51.5,NA,NA,23.37,18.38,NA,NA,46.74,73.51,51,0,7,87
SZ,202309,13,TRUE,77538,1,100,163689,7.94,47369.1,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-13,-7.94,-50,0,FALSE,FALSE,39,69,19.5,17.25,NA,NA,11.91,10.54,NA,NA,23.83,42.15,13,0,7,19
TG,202309,68,TRUE,139063,1,100,285964,23.78,48629.55,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,5,1.75,7.9,0,FALSE,FALSE,131,224,65.5,56,NA,NA,22.9,19.58,NA,NA,45.81,78.33,68,0,7,70
TI,202309,148,TRUE,192052,1,100,352181,42.02,54532.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,38,10.79,34.5,0,FALSE,FALSE,258,393,129,98.25,NA,NA,36.63,27.9,NA,NA,73.26,111.59,148,0,7,275
UR,202309,12,TRUE,17143,1,100,37047,32.39,46273.65,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,8,21.59,200,0,FALSE,FALSE,16,25,8,6.25,NA,NA,21.59,16.87,NA,NA,43.19,67.48,12,0,7,9
VD,202309,114,TRUE,427663,1,100,822968,13.85,51965.93,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,-14,-1.7,-10.9,0,FALSE,FALSE,242,431,121,107.75,NA,NA,14.7,13.09,NA,NA,29.41,52.37,114,0,7,337
VS,202309,51,TRUE,176097,1,100,353209,14.44,49856.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,4,1.13,8.5,0,FALSE,FALSE,98,134,49,33.5,NA,NA,13.87,9.48,NA,NA,27.75,37.94,51,0,7,152
ZG,202309,16,TRUE,60640,1,100,129787,12.33,46722.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,1,0.77,6.7,0,FALSE,FALSE,31,66,15.5,16.5,NA,NA,11.94,12.71,NA,NA,23.89,50.85,16,0,7,29
ZH,202309,276,TRUE,788399,1,100,1564662,17.64,50387.82,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,57,3.64,26,0,FALSE,FALSE,495,963,247.5,240.75,NA,NA,15.82,15.39,NA,NA,31.64,61.55,276,0,7,532
AG,202310,144,TRUE,328579,1,100,703086,20.48,46733.83,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,20,2.84,16.1,0,FALSE,FALSE,268,449,134,112.25,NA,NA,19.06,15.97,NA,NA,38.12,63.86,144,0,7,183
AI,202310,1,TRUE,7285,1,100,16360,6.11,44529.34,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,-3,-18.34,-75,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,15.28,10.7,NA,NA,30.56,42.79,1,0,7,0
AR,202310,5,TRUE,26025,1,100,55585,9,46820.19,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,-1,-1.79,-16.7,0,FALSE,FALSE,11,29,5.5,7.25,NA,NA,9.89,13.04,NA,NA,19.79,52.17,5,0,7,5
BE,202310,189,TRUE,508900,1,100,1047473,18.04,48583.59,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,60,5.72,46.5,0,FALSE,FALSE,318,592,159,148,NA,NA,15.18,14.13,NA,NA,30.36,56.52,189,0,7,424
BL,202310,79,TRUE,155585,1,100,292817,26.98,53133.87,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,7,2.39,9.7,0,FALSE,FALSE,151,283,75.5,70.75,NA,NA,25.78,24.16,NA,NA,51.57,96.65,79,0,7,117
BS,202310,105,TRUE,109419,1,100,196036,53.56,55815.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,38,19.38,56.7,0,FALSE,FALSE,172,277,86,69.25,NA,NA,43.87,35.33,NA,NA,87.74,141.3,105,0,7,95
FL,202310,6,TRUE,21454,1,100,39055,15.36,54932.79,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,-10,-25.61,-62.5,0,FALSE,FALSE,22,67,11,16.75,NA,NA,28.17,42.89,NA,NA,56.33,171.55,6,0,7,10
FR,202310,16,TRUE,165989,1,100,329809,4.85,50328.83,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,5,1.51,45.5,0,FALSE,FALSE,27,60,13.5,15,NA,NA,4.09,4.55,NA,NA,8.19,18.19,16,0,7,62
GE,202310,110,TRUE,284200,1,100,509448,21.59,55785.87,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,24,4.71,27.9,0,FALSE,FALSE,196,348,98,87,NA,NA,19.24,17.08,NA,NA,38.47,68.31,110,0,7,247
GL,202310,10,TRUE,18704,1,100,41190,24.28,45409.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,3,7.29,42.9,0,FALSE,FALSE,17,38,8.5,9.5,NA,NA,20.64,23.06,NA,NA,41.27,92.26,10,0,7,18
GR,202310,47,TRUE,105914,1,100,201376,23.34,52595.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,13,6.46,38.2,0,FALSE,FALSE,81,135,40.5,33.75,NA,NA,20.11,16.76,NA,NA,40.22,67.04,47,0,7,46
JU,202310,10,TRUE,37117,1,100,73798,13.55,50295.4,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,2,2.71,25,0,FALSE,FALSE,18,31,9,7.75,NA,NA,12.2,10.5,NA,NA,24.39,42.01,10,0,7,31
LU,202310,68,TRUE,207777,1,100,420326,16.18,49432.35,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,-2,-0.47,-2.9,0,FALSE,FALSE,138,237,69,59.25,NA,NA,16.42,14.1,NA,NA,32.83,56.38,68,0,7,84
NE,202310,23,TRUE,93029,1,100,176166,13.06,52807.58,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,5,2.84,27.8,0,FALSE,FALSE,41,76,20.5,19,NA,NA,11.64,10.79,NA,NA,23.27,43.14,23,0,7,74
NW,202310,2,TRUE,21566,1,100,43894,4.56,49132,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,-2,-4.55,-50,0,FALSE,FALSE,6,16,3,4,NA,NA,6.83,9.11,NA,NA,13.67,36.45,2,0,7,11
OW,202310,4,TRUE,18989,1,100,38435,10.41,49405.49,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,0,0,0,0,FALSE,FALSE,8,16,4,4,NA,NA,10.41,10.41,NA,NA,20.81,41.63,4,0,7,17
